readable_name,name,country_specific_code,country_2_letter
Tsurui-mura,鶴居村,016675,JP
Tsuruoka-shi,鶴岡市,062031,JP
Tsuruta-machi,鶴田町,023841,JP
Tsushima-shi,津島市,232084,JP
Tsushima-shi,対馬市,422096,JP
Tsuwano-cho,津和野町,325015,JP
Tsuyama-shi,津山市,332038,JP
Tuaefu,Tuaefu,10307,WS
Tual,Kota Tual,8172,ID
Tuanai,Tuanai,20603,WS
Tuanaimato,Tuanaimato,20418,WS
Tuanaimato East,Tuanaimato East,10308,WS
Tuapa,Tuapa,53,NU
Tuapsinskiy municipal'nyy rayon,Туапсинский муниципальный район,03255,RU
Tuasivi,Tuasivi,43108,WS
Tuban,Tuban,3523,ID
Tuban,تبن,2515,YE
Tubara,Tubará,08832,CO
Tubarjal,طبرجل,1304,SA
Tubarão,Tubarão,4218707,BR
Tubas,طوباس,710,PS
Tubbergen,Tubbergen,0183,NL
Tubli,توبلي,327,BH
Tublje pri Hrpeljah,Tublje pri Hrpeljah,035036,SI
Tublje pri Komnu,Tublje pri Komnu,111057,SI
Tubutama,Tubutama,26065,MX
Tucano,Tucano,2931905,BR
Tucepi,Tučepi,05932,HR
Tuchin,Tuchín,23815,CO
Tuchola County,powiat tucholski,0416,PL
Tucker County,Tucker,54093,US
Tuckum,Tukums,0052210,LV
Tucumã,Tucumã,1508084,BR
Tucunduva,Tucunduva,4322103,BR
Tucuru,Tucurú,1606,GT
Tucurui,Tucuruí,1508100,BR
Tudevtei,Түдэвтэй,1114,MN
Tudor Vladimirescu,Tudor Vladimirescu,044257,RO
Tudor Vladimirescu,Tudor Vladimirescu,077313,RO
Tudora,Tudora,8530000,MD
Tudora,Tudora,039391,RO
Tudun Wada,Tudun Wada,2041,NG
Tuek Phos,Tuek Phos,0408,KH
Tuensang district,Tuensang,249,IN
Tufanbeyli,Tufanbeyli,011687,TR
Tufeni,Tufeni,129585,RO
Tufești,Tufești,044300,RO
Tufilandia,Tufilândia,2112274,BR
Tufuiopa,Tufuiopa,10236,WS
Tufulele,Tufulele,20509,WS
Tufutafoe,Tufutafoe,44301,WS
Tugulymskiy gorodskoy okrug,Тугулымский городской округ,65250,RU
Tuguro-Chumikanskiy municipal'nyy rayon,Тугуро-Чумиканский муниципальный район,08246,RU
Tuhelj,Tuhelj,04669,HR
Tuiuti,Tuiuti,3554953,BR
Tuji Grm,Tuji Grm,061031,SI
Tukaevskiy municipal'nyy rayon,Тукаевский муниципальный район,92257,RU
Tukchang-jigu,득장지구,0218,KP
Tukpahblee,Tukpahblee,0210,LR
Tula,Tula,28039,MX
Tula de AlAende,Tula de Allende,13076,MX
Tulaele,Tulaele,20401,WS
Tulagi,Tulagi,0404,SB
Tulancingo,Tulancingo de Bravo,13077,MX
Tulca,Tulca,031841,RO
Tulcan,Tulcán,0401,EC
Tulchynskyi,Тульчинський,0510,UA
Tulcingo Municipality,Tulcingo,21191,MX
Tulgheș,Tulgheș,086133,RO
Tuljaki,Tuljaki,050098,SI
Tulkarm,طولكرم,711,PS
Tulkibas audany,Түлкібас ауданы,5160,KZ
Tulnici,Tulnici,178117,RO
Tuloto,Tuloto,10241,WS
Tulsa County,Tulsa,40143,US
Tultepec,Tultepec,15108,MX
Tultitlán,Tultitlán,15109,MX
Tulua,Tuluá,76834,CO
Tulucești,Tulucești,077331,RO
Tulum Municipality,Tulum,23009,MX
Tulumba Department,Tulumba,14175,AR
Tulungagung,Tulungagung,3504,ID
Tulunskiy municipal'nyy rayon,Тулунский муниципальный район,25238,RU
Tulus,Tulus,1509,SD
Tumakuru district,Tumakuru,548,IN
Tumana,Tumana,707,GM
Tumbala,Tumbalá,07100,MX
Tumbaya Department,Tumbaya,38098,AR
Tumbes Province,Tumbes,2401,PE
Tumbiscatio,Tumbiscatío,16096,MX
Tume Parish,Tumes pagasts,0052550,LV
Tumentsogt,Түмэнцогт,1509,MN
Tumiritinga,Tumiritinga,3169505,BR
Tunapolis,Tunápolis,4218756,BR
Tunari,Tunari,105570,RO
Tunas,Tunas,4322152,BR
Tunas do Parana,Tunas do Paraná,4127882,BR
Tunceli,Tunceli,621688,TR
Tuncovec,Tuncovec,106034,SI
Tunduma,Tunduma,1210,TZ
Tunduru District,Tunduru,1905,TZ
Tundzha,Тунджа,JAM25,BG
Tuneiras do Oeste,Tuneiras do Oeste,4127908,BR
Tunel,Түнэл,2114,MN
Tungiro-Olekminskiy rayon,Тунгиро-Олекминский район,76242,RU
Tungokochenskiy rayon,Тунгокоченский район,76244,RU
Tunica County,Tunica,28143,US
Tunja,Tunja,15001,CO
Tunjice,Tunjice,043091,SI
Tunjiška Mlaka,Tunjiška Mlaka,043092,SI
Tunkas Municipality,Tunkás,31097,MX
Tunkinskiy municipal'nyy rayon,Тункинский муниципальный район,81251,RU
Tuntum,Tuntum,2112308,BR
Tunturi-Lappi,Tunturi-Lappi,196,FI
Tunungua,Tununguá,15832,CO
Tuobo District,Tuobo,1410,LR
Tuolumne County,Tuolumne,06109,US
Tup r.,Түп р.,41702225,KG
Tupaciguara,Tupaciguara,3169604,BR
Tupaliče,Tupaliče,095014,SI
Tupanatinga,Tupanatinga,2615805,BR
Tupanci do Sul,Tupanci do Sul,4322186,BR
Tupanciretã,Tupanciretã,4322202,BR
Tupandi,Tupandi,4322251,BR
Tuparendi,Tuparendi,4322301,BR
Tuparetama,Tuparetama,2615904,BR
Tupelče,Tupelče,049031,SI
Tupi Paulista,Tupi Paulista,3555109,BR
Tupilați,Tupilați,124750,RO
Tupirama,Tupirama,1721257,BR
Tupiratins,Tupiratins,1721307,BR
Tupkaragan audany,Түпқараған ауданы,4752,KZ
Tuproqqal'a t.,Тупроққалъа т.,1733221,UZ
Tupungato Department,Tupungato,50126,AR
Tupã,Tupã,3555000,BR
Tupãssi,Tupãssi,4127957,BR
Tuquerres,Túquerres,52838,CO
Tur Al Bahah,طور الباحة,2511,YE
Turar Ryskulov audany,Тұрар Рысқұлов ауданы,3150,KZ
Turayf,طريف,0903,SA
Turbaco,Turbaco,13836,CO
Turbana,Turbaná,13838,CO
Turbo,Turbo,05837,CO
Turbo,Turbo,453,KE
Turburea,Turburea,082555,RO
Turc,Turț,139170,RO
Turcinești,Turcinești,078089,RO
Turcoaia,Turcoaia,161464,RO
Turdaș,Turdaș,091688,RO
Tureni,Tureni,059764,RO
Tureta,Tureta,3420,NG
Turgen,Түргэн,1814,MN
Turgutlu,Turgutlu,451689,TR
Turhal,Turhal,601690,TR
Turiaçu,Turiaçu,2112407,BR
Turicato,Turicato,16097,MX
Turilandia,Turilândia,2112456,BR
Turin,Turin,0112,SV
Turinskiy gorodskoy okrug,Туринский городской округ,65254,RU
Turiscai Subdistrict,Turiscai,1004,TL
Turiuba,Turiúba,3555208,BR
Turiška Vas,Turiška vas,112019,SI
Turiška Vas na Pohorju,Turiška vas na Pohorju,113108,SI
Turjak,Turjak,134079,SI
Turjanci,Turjanci,100019,SI
Turjanski Vrh,Turjanski Vrh,100020,SI
Turje,Turje,034018,SI
Turkana Central,Turkana Central,629,KE
Turkana East,Turkana East,623,KE
Turkana North,Turkana North,635,KE
Turkana South,Turkana South,625,KE
Turkana West,Turkana West,630,KE
Turki Parish,Turku pagasts,0036440,LV
Turkisib audany,Түркісіб ауданы,7519,KZ
Turkistan K.A.,Түркістан Қ.Ә.,5126,KZ
Turkmenskiy municipal'nyy rayon,Туркменский муниципальный район,07256,RU
Turkovskiy municipal'nyy rayon,Турковский муниципальный район,63247,RU
Turlava Parish,Turlavas pagasts,0033560,LV
Turmalina,Turmalina,3169703,BR
Turmalina,Turmalina,3555307,BR
Turmeque,Turmequé,15835,CO
Turner County,Turner,13287,US
Turner County,Turner,46125,US
Turnišče,Turnišče,132004,SI
Turno,Turno,120102,SI
Turnu Roșu,Turnu Roșu,145934,RO
Turnu Ruieni,Turnu Ruieni,054412,RO
Turnše,Turnše,023042,SI
Turochakskiy municipal'nyy rayon,Турочакский муниципальный район,84225,RU
Turpan Shi,吐鲁番市,6504,CN
Turrialba,Turrialba,305,CR
Turrubares,Turrubares,116,CR
Tursunzoda,Турсунзода,0101,TJ
Turterebesch,Turulung,139214,RO
Turubah,تربه,0212,SA
Turuhanskiy municipal'nyy rayon,Туруханский муниципальный район,04254,RU
Tururu,Tururu,2313559,BR
Turuçu,Turuçu,4322327,BR
Turvania,Turvânia,5221502,BR
Turvelandia,Turvelândia,5221551,BR
Turvo,Turvo,4127965,BR
Turvo,Turvo,4218806,BR
Turvolandia,Turvolândia,3169802,BR
Turwo,تروو,1219,AF
Turčianske Teplice District,Turčianske Teplice,509,SK
Turški Vrh,Turški Vrh,143008,SI
Tuscaloosa County,Tuscaloosa,01125,US
Tuscarawas County,Tuscarawas,39157,US
Tuscola County,Tuscola,26157,US
Tushig,Түшиг,1613,MN
Tut,Tut,021989,TR
Tuta,Tuta,15837,CO
Tutaevskiy municipal'nyy rayon,Тутаевский муниципальный район,78243,RU
Tutak,Tutak,041691,TR
Tutaza,Tutazá,15839,CO
Tutin,Тутин,71188,RS
Tutoia,Tutóia,2112506,BR
Tutova,Tutova,166529,RO
Tutrakan,Тутракан,SLS34,BG
Tuttlingen,LK Tuttlingen,08327,DE
Tutuala Subdistrict,Tutuala,0905,TL
Tuvshinshiree,Түвшинширээ,1508,MN
Tuvshruulekh,Төвшрүүлэх,0109,MN
Tuxca,Tuxcacuesco,14106,MX
Tuxcueca,Tuxcueca,14107,MX
Tuxpan Municipality,Tuxpan,18018,MX
Tuxpan Municipality,Tuxpan,30189,MX
Tuxtilla,Tuxtilla,30190,MX
Tuxtla Chico,Tuxtla Chico,07102,MX
Tuxtla Gutierrez,Tuxtla Gutiérrez,07101,MX
Tuy Province,Tuy,093,BF
Tuymazinskiy rayon,Туймазинский район,80251,RU
Tuyserkan,تويسركان,3003,IR
Tuzamapan de Galeana Municipality,Tuzamapan de Galeana,21192,MX
Tuzantan,Tuzantán,07103,MX
Tuzara,Tuzara,2532000,MD
Tuzhinskiy municipal'nyy rayon,Тужинский муниципальный район,33238,RU
Tuzla,Tuzla,060721,RO
Tuzla,Tuzla,342015,TR
Tuzla Canton,Tuzlanski,03,BA
Tuzlukçu,Tuzlukçu,421990,TR
Tučna,Tučna,043090,SI
Tuşba,Tuşba,652099,TR
Tušev Dol,Tušev Dol,017102,SI
Tușnad,Tușnad,086188,RO
Tvarditsa,Твърдица,SLV24,BG
Tvarditsa,Tvardița,8721000,MD
Tvedestrand,Tvedestrand,4213,NO
Tvrdošín District,Tvrdošín,510,SK
Twan River District,Twan River,1212,LR
Tweed,Tweed,17550,AU
Twenterand,Twenterand,1700,NL
Twic County,Twic,1501,SS
Twic East County,Twic East,0103,SS
Twifo Ati Morkwa,Twifo Atti-Morkwa,0215,GH
Twiggs County,Twiggs,13289,US
Twin Falls County,Twin Falls,16083,US
Tyazhinskiy municipal'nyy okrug,Тяжинский муниципальный округ,32234,RU
Tydal,Tydal,5033,NO
Tyler County,Tyler,48457,US
Tyler County,Tyler,54095,US
Tymovskiy gorodskoy okrug,Тымовский городской округ,64250,RU
Tymvou,Τύμβου,1125,CY
Tynaarlo,Tynaarlo,1730,NL
Tyndinskiy municipal'nyy rayon,Тындинский муниципальный район,10254,RU
Tyne and Wear,Tyne and Wear,E11000007,GB
Tynset,Tynset,3427,NO
Tyre,صور,62,LB
Tyreso,Tyresö,0138,SE
Tyrrell County,Tyrrell,37177,US
Tysnes,Tysnes,4616,NO
Tysvær,Tysvær,1146,NO
Tyuhtetskiy municipal'nyy rayon,Тюхтетский муниципальный район,04255,RU
Tyukalinskiy municipal'nyy rayon,Тюкалинский муниципальный район,52256,RU
Tyul'ganskiy municipal'nyy rayon,Тюльганский муниципальный район,53253,RU
Tyulyachinskiy municipal'nyy rayon,Тюлячинский муниципальный район,92256,RU
Tyumencevskiy municipal'nyy rayon,Тюменцевский муниципальный район,01252,RU
Tyumenskiy municipal'nyy rayon,Тюменский муниципальный район,71244,RU
Tzacapu,Zacapu,16107,MX
Tzicatlacoyan Municipality,Tzicatlacoyan,21193,MX
Tzimol,Tzimol,07104,MX
Tzintzuntzan Municipality,Tzintzuntzan,16100,MX
Tzitzio,Tzitzio,16101,MX
Tzompantepec Municipality,Tzompantepec,29038,MX
Tzucacab,Tzucacab,31098,MX
Tâmboești,Tâmboești,178046,RO
Tâmna,Tâmna,113732,RO
Târgușor,Târgușor,062985,RO
Târgșoru Vechi,Târgșoru Vechi,130892,RO
Târlișua,Târlișua,035152,RO
Täby Kommun,Täby,0160,SE
Tårnby Municipality,Tårnby,185,DK
Tórtkól t.,Тўрткўл т.,1735233,UZ
Tõrva Rural Municipality,Tõrva vald,0824,EE
Töreboda Municipality,Töreboda,1473,SE
Törökszentmiklós  District,Törökszentmiklós,169,HU
Tønder Municipality,Tønder,550,DK
Tübingen,LK Tübingen,08416,DE
Türi Rural Municipality,Türi vald,0834,EE
Türkeli,Türkeli,571693,TR
Türkmenbaşy District,Türkmenbaşy etraby,2206,TM
Türkmengala District,Türkmengala etraby,5209,TM
Türkoğlu,Türkoğlu,461694,TR
Tārgale Parish,Tārgales pagasts,0056450,LV
Tăcuta,Tăcuta,166235,RO
Tălpaș,Tălpaș,074956,RO
Tămădău Mare,Tămădău Mare,105455,RO
Tămășeni,Tămășeni,124634,RO
Tămășeu,Tămășeu,032153,RO
Tănăsoaia,Tănăsoaia,177879,RO
Tănătari,Tănătari,2732000,MD
Tănătarii Noi,Tănătarii Noi,2733000,MD
Tărcaia,Tărcaia,031609,RO
Tărlungeni,Tărlungeni,042003,RO
Tărtășești,Tărtășești,105534,RO
Tătaru,Tătaru,135681,RO
Tătulești,Tătulești,129317,RO
Tătărani,Tătărani,068921,RO
Tătăranu,Tătăranu,177986,RO
Tătăreşti,Tătărești,8030000,MD
Tătărești,Tătărești,1741000,MD
Tătăruși,Tătăruși,099478,RO
Tătărăni,Tătărăni,166315,RO
Tătărăuca Veche,Tătărăuca Veche,7835000,MD
Tătărăști,Tătărăști,025745,RO
Tătărăștii de Jos,Tătărăștii de Jos,154585,RO
Tătărăștii de Sus,Tătărăștii de Sus,154665,RO
Tăura Veche,Tăura Veche,7431000,MD
Tăuteu,Tăuteu,031654,RO
Tērvete Parish,Tērvetes pagasts,0028540,LV
Tīnūži Parish,Tīnūžu pagasts,0040540,LV
Třebíč District,Třebíč,634,CZ
U Thong,อู่ทอง,7209,TH
UDEMA,Upper Denkyira East,0216,GH
UGG,Ungogo,2042,NG
Uafato,Uafato,32201,WS
Uarini,Uarini,1304260,BR
Uato Carabau,Uatucarbau,1301,TL
Uaua,Uauá,2932002,BR
Uayma,Uayma,31099,MX
Ub,Уб,71218,RS
Uba,Ubá,3169901,BR
Ubai,Ubaí,3170008,BR
Ubaira,Ubaíra,2932101,BR
Ubaitaba,Ubaitaba,2932200,BR
Ubajara,Ubajara,2313609,BR
Ubala,Ubalá,25839,CO
Ubaporanga,Ubaporanga,3170057,BR
Ubaque,Ubaque,25841,CO
Ubarana,Ubarana,3555356,BR
Ubate,Villa de San Diego de Ubaté,25843,CO
Ubatuba,Ubatuba,3555406,BR
Ubatã,Ubatã,2932309,BR
Ube-shi,宇部市,352021,JP
Uberaba,Uberaba,3170107,BR
Uberlandia,Uberlândia,3170206,BR
Ubinskiy municipal'nyy rayon,Убинский муниципальный район,50254,RU
Ubirajara,Ubirajara,3555505,BR
Ubiratã,Ubiratã,4128005,BR
Ubiretama,Ubiretama,4322343,BR
Ubmi gielda,Umeå,2480,SE
Ubolratana,อุบลรัตน์,4008,TH
Ubuyama-mura,産山村,434256,JP
Ucayali Province,Ucayali,1606,PE
Uchalinskiy rayon,Учалинский район,80253,RU
Uchiko-cho,内子町,384224,JP
Uchinada-machi,内灘町,173657,JP
Uchko'prik t.,Учкўприк т.,1730221,UZ
Uchoa,Uchoa,3555604,BR
Uchqo'rg'on t.,Учқўрғон т.,1714234,UZ
Uchquduq t.,Учқудуқ т.,1712248,UZ
Uchtepa t.,Учтепа т.,1726262,UZ
Uckermark,LK Uckermark,12073,DE
Ucrainca,Ucrainca,2735000,MD
Ucu Municipality,Ucú,31100,MX
Ucuma,Ukuma,09011,AO
Uda,Uda,019392,RO
Uda-Clocociov,Uda-Clocociov,155154,RO
Uda-shi,宇陀市,292125,JP
Udaipur district,Udaipur,117,IN
Udalguri district,Udalguri,617,IN
Udam Singh Nagar district,Udham Singh Nagar,56,IN
Udayapur,Udayapur,114,NP
Udbina,Udbina,04677,HR
Uddevalla Municipality,Uddevalla,1485,SE
Udenu,Udenu,1415,NG
Udeşti (Romania),Udești,150588,RO
Udi,Udi,1416,NG
Udje,Udje,032052,SI
Udmat,Udmat,057077,SI
Udomel'skiy gorodskoy okrug,Удомельский городской округ,28256,RU
Udorskiy,Удорский,87240,RU
Udot,Udot,210,FM
Udu,Udu,1018,NG
Udung Uko,Udung Uko,0327,NG
Udupi district,Udupi,549,IN
Udzorong Gewog,Udzorong,2514,BT
Ueda-shi,上田市,202037,JP
Uelikhanov audany,Уәлиханов ауданы,5964,KZ
Uelzen (district),LK Uelzen,03360,DE
Ueno-mura,上野村,103667,JP
Uenohara-shi,上野原市,192121,JP
Ufimskiy rayon,Уфимский район,80252,RU
Ugarchin,Угърчин,LOV36,BG
Ugenya,Ugenya,564,KE
Ughelli North,Ughelli North,1019,NG
Ughelli South,Ughelli South,1020,NG
Ugi and Pio,Ugi and Pio,0804,SB
Uglegorskiy gorodskoy okrug,Углегорский городской округ,64252,RU
Uglichskiy municipal'nyy rayon,Угличский муниципальный район,78246,RU
Uglovskiy municipal'nyy rayon,Угловский муниципальный район,01253,RU
Ugo-machi,羽後町,054631,JP
Ugovec,Ugovec,171018,SI
Ugranskiy municipal'nyy rayon,Угранский муниципальный район,66250,RU
Ugtaaltsaidam,Угтаалцайдам,1723,MN
Ugu District Municipality,Ugu,DC21,ZA
Ugunja,Ugunja,550,KE
Ugwunagbo,Ugwunagbo,0112,NG
Ugāle Parish,Ugāles pagasts,0056460,LV
Uh Atoll,Uh,302,FM
Uherské Hradiště District,Uherské Hradiště,722,CZ
Uholovskiy municipal'nyy rayon,Ухоловский муниципальный район,61250,RU
Uhunmwonde,Uhunmwode,1218,NG
Uibai,Uibaí,2932408,BR
Uige,Uíge,17014,AO
Uiha,Uiha,36,TO
Uijeongbu-si,의정부시,41150,KR
Uiju-gun,의주군,0322,KP
Uinskiy municipal'nyy okrug,Уинский муниципальный округ,57252,RU
Uinta County,Uinta,56041,US
Uintah County,Uintah,49047,US
Uiramutã,Uiramutã,1400704,BR
Uirapuru,Uirapuru,5221577,BR
Uirauna,Uiraúna,2516904,BR
Uiryeong-gun,의령군,48720,KR
Uiseong-gun,의성군,47730,KR
Uitgeest,Uitgeest,0450,NL
Uithoorn,Uithoorn,0451,NL
Uitvlugt-Tuschen,Uitvlugt-Tuschen,0309,GY
Uiwang-si,의왕시,41430,KR
Ujanga,Уянга,1316,MN
Uji-shi,宇治市,262048,JP
Ujitawara-cho,宇治田原町,263443,JP
Ujjain district,Ujjain,435,IN
Ukaeb,Ukaeb,704,PW
Ukanafun,Ukanafun,0328,NG
Ukanc,Ukanc,004022,SI
Ukanje,Ukanje,044018,SI
Uken-son,宇検村,465241,JP
Ukerewe District,Ukerewe,1408,TZ
Ukhrul district,Ukhrul,260,IN
Uki-shi,宇城市,432130,JP
Ukiha-shi,うきは市,402257,JP
Ukmerge District Municipality,Ukmergės r. sav.,1081,LT
Ukri Parish,Ukru pagasts,0028550,LV
Ukum,Ukum,0721,NG
Ukwa East,Ukwa East,0113,NG
Ukwa West,Ukwa West,0114,NG
Ukwuani,Ukwuani,1021,NG
Ul'chskiy municipal'nyy rayon,Ульчский муниципальный район,08250,RU
Ul'yanovskiy,Ульяновский,29242,RU
Ul'yanovskiy municipal'nyy rayon,Ульяновский муниципальный район,73252,RU
Ula,Ula,481695,TR
Ulaan-Uul,Улаан-Уул,2115,MN
Ulaanbadrakh,Улаанбадрах,0811,MN
Ulaangom,Улаангом,1816,MN
Ulaankhus,Улаанхус,0212,MN
Ulaganskiy municipal'nyy rayon,Улаганский муниципальный район,84230,RU
Ulaka,Ulaka,134080,SI
Ulaka,Ulaka,150039,SI
Ulan audany,Ұлан ауданы,6362,KZ
Ulang County,Ulang,0602,SS
Ulanga District,Ulanga,1206,TZ
Ulaş,Ulaş,581991,TR
Uletovskiy rayon,Улетовский район,76246,RU
Ulianopolis,Ulianópolis,1508126,BR
Uliastai,Улиастай,1124,MN
Ulieș,Ulieș,086222,RO
Uliești,Uliești,068976,RO
Ulimang,Ulimang,805,PW
Ulithi Municipality,Ulithi,111,FM
Uljin-gun,울진군,47930,KR
Ulju-gun,울주군,31710,KR
Ullensaker,Ullensaker,3209,NO
Ullensvang,Ullensvang,4618,NO
Ulleung-gun,울릉군,47940,KR
Ulloa,Ulloa,76845,CO
Ulm,SK Ulm,08421,DE
Ulma,Ulma,150702,RO
Ulmeni,Ulmeni,049894,RO
Ulmeni,Ulmeni,105605,RO
Ulmi,Ulmi,065501,RO
Ulmi,Ulmi,105623,RO
Ulmu,Ulmu,5530000,MD
Ulmu,Ulmu,9874000,MD
Ulmu,Ulmu,044328,RO
Ulmu,Ulmu,094606,RO
Ulricehamn Municipality,Ulricehamn,1491,SE
Ulstein,Ulstein,1516,NO
Ulster County,Ulster,36111,US
Ultima Esperanza Province,Última Esperanza,124,CL
Uluazapa,Uluazapa,1220,SV
Ulubey,Ulubey,521696,TR
Ulubey,Ulubey,641697,TR
Uluborlu,Uluborlu,321699,TR
Uludere,Uludere,731698,TR
Ulug'nor t.,Улуғнор т.,1703217,UZ
Ulug-Hemskiy municipal'nyy rayon,Улуг-Хемский муниципальный район,93254,RU
Ulukışla,Ulukışla,511700,TR
Ululoloa,Ululoloa,20417,WS
Ulus,Ulus,741701,TR
Ulutogia,Ulutogia,31803,WS
Ulvik,Ulvik,4620,NO
Ulytau audany,Ұлытау ауданы,3560,KZ
Um Al Ayesh - Rawdat Khriem,أم العيش وروضة خريم,733,KW
Um Al Naasan,أم النعسان,447,BH
Um Albaidh,أم البيض,328,BH
Um Algura,Um Algura,0707,SD
Um Alhassam,أم الحصم,129,BH
Um Bada,Um Bada,0607,SD
Um Baru,Um Baru,1312,SD
Um Dafoug,Um Dafoug,1526,SD
Um Dam Haj Ahmed,Um Dam Haj Ahmed,0208,SD
Um Dukhun,Um Dukhun,1416,SD
Um Durein,Um Durein,1212,SD
Um Durman,Um Durman,0606,SD
Um Hegoul,أم حجول,730,KW
Um Jadir,أم جدر,540,BH
Um Kadadah,Um Kadadah,1305,SD
Um Qudeer,أم قدير,714,KW
Um Rawaba,Um Rawaba,1107,SD
Um Rimta,Um Rimta,0905,SD
Umag,Umag - Umago,04685,HR
Umaji-mura,馬路村,393061,JP
Uman,Uman,207,FM
Uman Municipality,Umán,31101,MX
Umanskyi,Уманський,7106,UA
Umari,Umari,2313708,BR
Umaria District,Umaria,436,IN
Umarizal,Umarizal,2414506,BR
Umatac,Umatac,6601078750,GU
Umatilla County,Umatilla,41059,US
Umbauba,Umbaúba,2807600,BR
Umbita,Úmbita,15842,CO
Umbrărești,Umbrărești,077402,RO
Umburanas,Umburanas,2932457,BR
Umburatiba,Umburatiba,3170305,BR
Umbuzeiro,Umbuzeiro,2517001,BR
Umgungundlovu District Municipality,Umgungundlovu,DC22,ZA
Umguza District,Umguza,087,ZW
Umi-machi,宇美町,403415,JP
Umirim,Umirim,2313757,BR
Umling Gewog,Umling,2312,BT
Umluj,املج,0705,SA
Umm Al Hayman,ام الهيمان-علي صباح السالم,313,KW
Umm Al Maradim Island,جزيرة ام المرادم,725,KW
Umm Al Quwain,أم القيوين,07011,AE
Umm Jidr Al Summan,أم جدر الصمان,541,BH
Ummhazwarah,أمحزورة,542,BH
Umphang,อุ้มผาง,6308,TH
Umuahia North,Umuahia North,0115,NG
Umuahia South,Umuahia South,0116,NG
Umuarama,Umuarama,4128104,BR
Umurga Parish,Umurgas pagasts,0035510,LV
Umyotskiy municipal'nyy rayon,Умётский муниципальный район,68246,RU
Umzingwane District,Umzingwane,096,ZW
Umzinyathi District Municipality,Umzinyathi,DC24,ZA
Una,Una,2932507,BR
Una district,Una,26,IN
